day,timestamp,abs_timestamp,submitted_orders,executed_fills,pending_orders_next_step,conversions,positions_total_abs,total_pnl,orders,stdout
-2,0,-2000000,4,0,4,0,0,0.0,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4996@9 | TOMATOES:5004@-9,
-2,2000,-1998000,4,0,4,0,5,27.5,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4995@8 | TOMATOES:5003@-8,
-2,2100,-1997900,4,0,4,0,5,30.0,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4994@9 | TOMATOES:5003@-9,
-2,2200,-1997800,4,0,4,0,5,32.5,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4994@8 | TOMATOES:5002@-8,
-2,2300,-1997700,4,0,4,0,5,32.5,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4994@8 | TOMATOES:5002@-8,
-2,2400,-1997600,4,0,4,0,5,32.5,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4994@8 | TOMATOES:5002@-8,
-2,2500,-1997500,4,0,4,0,5,37.5,EMERALDS:10001@8 | EMERALDS:10004@-8 | TOMATOES:4993@8 | TOMATOES:5001@-8,
-2,2600,-1997400,4,0,4,0,5,37.5,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4993@8 | TOMATOES:5001@-8,
-2,2700,-1997300,4,0,4,0,5,37.5,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4993@8 | TOMATOES:5001@-8,
-2,2800,-1997200,4,0,4,0,5,42.5,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4992@8 | TOMATOES:5000@-8,
-2,2900,-1997100,4,0,4,0,5,37.5,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4993@8 | TOMATOES:5001@-8,
-2,3000,-1997000,4,0,4,0,5,40.0,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4992@9 | TOMATOES:5001@-9,
-2,3100,-1996900,4,0,4,0,5,42.5,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4992@8 | TOMATOES:5000@-8,
-2,3200,-1996800,4,0,4,0,5,45.0,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4991@9 | TOMATOES:5000@-9,
-2,3300,-1996700,4,0,4,0,5,67.5,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4989@7 | TOMATOES:4992@-7,
-2,3400,-1996600,4,0,4,0,5,47.5,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4991@8 | TOMATOES:4999@-8,
-2,3500,-1996500,4,0,4,0,5,47.5,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4991@8 | TOMATOES:4999@-8,
-2,3600,-1996400,4,0,4,0,5,45.0,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4991@9 | TOMATOES:5000@-9,
-2,3700,-1996300,4,0,4,0,5,45.0,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4991@9 | TOMATOES:5000@-9,
-2,3800,-1996200,4,0,4,0,5,45.0,EMERALDS:9997@8 | EMERALDS:9999@-8 | TOMATOES:4991@9 | TOMATOES:5000@-9,
-2,3900,-1996100,4,0,4,0,5,42.5,EMERALDS:9996@8 | EMERALDS:10004@-8 | TOMATOES:4992@8 | TOMATOES:5000@-8,
-2,4000,-1996000,4,0,4,0,12,70.5,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4992@8 | TOMATOES:5000@-8,
-2,4100,-1995900,4,0,4,0,15,84.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4992@8 | TOMATOES:5001@-8,
-2,4200,-1995800,4,0,4,0,15,92.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:5000@-8,
-2,4300,-1995700,4,0,4,0,15,92.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:5000@-8,
-2,4400,-1995600,4,0,4,0,15,92.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:5000@-8,
-2,4500,-1995500,4,0,4,0,15,92.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:5000@-8,
-2,4600,-1995400,4,0,4,0,15,88.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@9 | TOMATOES:5000@-9,
-2,4700,-1995300,4,0,4,0,15,96.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@9 | TOMATOES:4999@-9,
-2,4800,-1995200,4,0,4,0,15,96.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@9 | TOMATOES:4999@-9,
-2,4900,-1995100,4,0,4,0,15,100.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@8 | TOMATOES:4999@-8,
-2,5000,-1995000,4,0,4,0,15,92.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:5000@-8,
-2,5100,-1994900,4,0,4,0,15,92.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:5000@-8,
-2,5200,-1994800,4,0,4,0,10,112.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:5000@-8,
-2,5300,-1994700,4,0,4,0,10,108.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@9 | TOMATOES:5000@-9,
-2,5400,-1994600,4,0,4,0,10,108.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@9 | TOMATOES:5000@-9,
-2,5500,-1994500,4,0,4,0,10,108.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@9 | TOMATOES:5000@-9,
-2,5600,-1994400,4,0,4,0,10,84.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4996@7 | TOMATOES:5001@-7,
-2,5700,-1994300,4,0,4,0,10,104.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4992@8 | TOMATOES:5001@-8,
-2,5800,-1994200,4,0,4,0,10,108.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@9 | TOMATOES:5000@-9,
-2,5900,-1994100,4,0,4,0,10,100.0,EMERALDS:10001@8 | EMERALDS:10003@-8 | TOMATOES:4991@9 | TOMATOES:5000@-9,
-2,6000,-1994000,4,0,4,0,10,112.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:5000@-8,
-2,6100,-1993900,4,0,4,0,10,116.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@9 | TOMATOES:4999@-9,
-2,6200,-1993800,4,0,4,0,10,112.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:5000@-8,
-2,6300,-1993700,4,0,4,0,10,112.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:5000@-8,
-2,6400,-1993600,4,0,4,0,10,112.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:5000@-8,
-2,6500,-1993500,4,0,4,0,10,92.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4995@7 | TOMATOES:5000@-7,
-2,6600,-1993400,4,0,4,0,10,112.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:5000@-8,
-2,6700,-1993300,4,0,4,0,5,129.5,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:4999@-8,
-2,6800,-1993200,3,0,3,0,5,144.5,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@-6,
-2,6900,-1993100,4,0,4,0,5,134.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,7000,-1993000,4,0,4,0,5,132.5,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@8 | TOMATOES:4998@-8,
-2,7100,-1992900,4,0,4,0,8,146.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@8 | TOMATOES:4998@-8,
-2,7200,-1992800,4,0,4,0,8,146.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@8 | TOMATOES:4998@-8,
-2,7300,-1992700,4,0,4,0,8,143.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@9 | TOMATOES:4999@-9,
-2,7400,-1992600,4,0,4,0,8,146.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@8 | TOMATOES:4998@-8,
-2,7500,-1992500,4,0,4,0,8,151.0,EMERALDS:9997@8 | EMERALDS:9999@-8 | TOMATOES:4990@9 | TOMATOES:4999@-9,
-2,7600,-1992400,4,0,4,0,8,143.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@9 | TOMATOES:4999@-9,
-2,7700,-1992300,4,0,4,0,8,140.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:4999@-8,
-2,7800,-1992200,4,0,4,0,8,140.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:4999@-8,
-2,7900,-1992100,4,0,4,0,8,140.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:4999@-8,
-2,8000,-1992000,4,0,4,0,8,140.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:4999@-8,
-2,8100,-1991900,4,0,4,0,8,143.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@9 | TOMATOES:4999@-9,
-2,8200,-1991800,4,0,4,0,8,122.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4995@7 | TOMATOES:5000@-7,
-2,8300,-1991700,4,0,4,0,8,146.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@8 | TOMATOES:4998@-8,
-2,8400,-1991600,4,0,4,0,8,143.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@9 | TOMATOES:4999@-9,
-2,8500,-1991500,4,0,4,0,8,137.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@9 | TOMATOES:5000@-9,
-2,8600,-1991400,4,0,4,0,8,137.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@9 | TOMATOES:5000@-9,
-2,8700,-1991300,4,0,4,0,8,143.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@9 | TOMATOES:4999@-9,
-2,8800,-1991200,4,0,4,0,8,140.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:4999@-8,
-2,8900,-1991100,4,0,4,0,8,149.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,9000,-1991000,4,0,4,0,8,146.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@8 | TOMATOES:4998@-8,
-2,9100,-1990900,4,0,4,0,8,140.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4991@8 | TOMATOES:4999@-8,
-2,9200,-1990800,4,0,4,0,8,143.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@9 | TOMATOES:4999@-9,
-2,9300,-1990700,4,0,4,0,8,125.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4994@7 | TOMATOES:5000@-7,
-2,9400,-1990600,4,0,4,0,8,146.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@8 | TOMATOES:4998@-8,
-2,9500,-1990500,4,0,4,0,8,149.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,9600,-1990400,4,0,4,0,8,131.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4993@7 | TOMATOES:4999@-7,
-2,9700,-1990300,4,0,4,0,8,149.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,9800,-1990200,4,0,4,0,8,149.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,9900,-1990100,4,0,4,0,8,143.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@9 | TOMATOES:4999@-9,
-2,10000,-1990000,4,0,4,0,8,143.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@9 | TOMATOES:4999@-9,
-2,10100,-1989900,4,0,4,0,8,128.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4993@7 | TOMATOES:5000@-7,
-2,10200,-1989800,4,0,4,0,8,143.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@9 | TOMATOES:4999@-9,
-2,10300,-1989700,4,0,4,0,8,143.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@9 | TOMATOES:4999@-9,
-2,10400,-1989600,4,0,4,0,8,149.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,10500,-1989500,4,0,4,0,13,171.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@8 | TOMATOES:4998@-8,
-2,10600,-1989400,4,0,4,0,13,174.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,10700,-1989300,4,0,4,0,13,177.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,10800,-1989200,4,0,4,0,13,180.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@9 | TOMATOES:4997@-9,
-2,10900,-1989100,4,0,4,0,13,183.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@7 | TOMATOES:4997@-7,
-2,11000,-1989000,4,0,4,0,13,180.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@9 | TOMATOES:4997@-9,
-2,11100,-1988900,4,0,4,0,13,183.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@8 | TOMATOES:4996@-8,
-2,11200,-1988800,4,0,4,0,9,169.0,EMERALDS:10001@8 | EMERALDS:10004@-8 | TOMATOES:4988@8 | TOMATOES:4996@-8,
-2,11300,-1988700,4,0,4,0,6,193.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@9 | TOMATOES:4997@-9,
-2,11400,-1988600,4,0,4,0,6,194.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@8 | TOMATOES:4996@-8,
-2,11500,-1988500,4,0,4,0,6,195.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4987@9 | TOMATOES:4996@-9,
-2,11600,-1988400,4,0,4,0,6,192.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,11700,-1988300,4,0,4,0,6,193.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@9 | TOMATOES:4997@-9,
-2,11800,-1988200,4,0,4,0,6,192.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,11900,-1988100,4,0,4,0,6,192.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,12000,-1988000,4,0,4,0,6,191.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,12100,-1987900,4,0,4,0,6,192.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,12200,-1987800,4,0,4,0,6,190.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@8 | TOMATOES:4998@-8,
-2,12300,-1987700,4,0,4,0,6,206.0,EMERALDS:9998@8 | EMERALDS:9999@-8 | TOMATOES:4990@8 | TOMATOES:4998@-8,
-2,12400,-1987600,4,0,4,0,6,190.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@8 | TOMATOES:4998@-8,
-2,12500,-1987500,4,0,4,0,6,190.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4990@8 | TOMATOES:4998@-8,
-2,12600,-1987400,4,0,4,0,6,193.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@9 | TOMATOES:4997@-9,
-2,12700,-1987300,4,0,4,0,8,201.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,12800,-1987200,4,0,4,0,8,199.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,12900,-1987100,4,0,4,0,8,201.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,13000,-1987000,4,0,4,0,8,199.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,13100,-1986900,4,0,4,0,8,187.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4994@7 | TOMATOES:4999@-7,
-2,13200,-1986800,4,0,4,0,8,201.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,13300,-1986700,4,0,4,0,8,201.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,13400,-1986600,4,0,4,0,8,201.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,13500,-1986500,4,0,4,0,8,203.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@9 | TOMATOES:4997@-9,
-2,13600,-1986400,4,0,4,0,8,191.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4992@7 | TOMATOES:4998@-7,
-2,13700,-1986300,4,0,4,0,8,203.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@9 | TOMATOES:4997@-9,
-2,13800,-1986200,4,0,4,0,8,203.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@9 | TOMATOES:4997@-9,
-2,13900,-1986100,4,0,4,0,8,203.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@9 | TOMATOES:4997@-9,
-2,14000,-1986000,4,0,4,0,8,205.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@8 | TOMATOES:4996@-8,
-2,14100,-1985900,4,0,4,0,10,214.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@8 | TOMATOES:4996@-8,
-2,14200,-1985800,4,0,4,0,10,217.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4987@9 | TOMATOES:4996@-9,
-2,14300,-1985700,4,0,4,0,10,207.0,EMERALDS:10001@8 | EMERALDS:10003@-8 | TOMATOES:4986@8 | TOMATOES:4995@-8,
-2,14400,-1985600,4,0,4,0,10,223.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4986@9 | TOMATOES:4995@-9,
-2,14500,-1985500,4,0,4,0,10,223.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4986@9 | TOMATOES:4995@-9,
-2,14600,-1985400,4,0,4,0,10,215.0,EMERALDS:9998@8 | EMERALDS:9999@-8 | TOMATOES:4992@7 | TOMATOES:4996@-7,
-2,14700,-1985300,4,0,4,0,10,223.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4986@9 | TOMATOES:4995@-9,
-2,14800,-1985200,4,0,4,0,10,217.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4987@9 | TOMATOES:4996@-9,
-2,14900,-1985100,4,0,4,0,10,236.0,EMERALDS:9998@8 | EMERALDS:9999@-8 | TOMATOES:4987@8 | TOMATOES:4995@-8,
-2,15000,-1985000,4,0,4,0,10,217.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4987@9 | TOMATOES:4996@-9,
-2,15100,-1984900,4,0,4,0,10,214.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@8 | TOMATOES:4996@-8,
-2,15200,-1984800,4,0,4,0,10,217.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4987@9 | TOMATOES:4996@-9,
-2,15300,-1984700,4,0,4,0,10,214.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@8 | TOMATOES:4996@-8,
-2,15400,-1984600,4,0,4,0,10,211.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@9 | TOMATOES:4997@-9,
-2,15500,-1984500,4,0,4,0,10,208.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,15600,-1984400,4,0,4,0,10,211.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@9 | TOMATOES:4997@-9,
-2,15700,-1984300,4,0,4,0,10,211.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@9 | TOMATOES:4997@-9,
-2,15800,-1984200,4,0,4,0,10,208.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,15900,-1984100,4,0,4,0,10,214.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@8 | TOMATOES:4996@-8,
-2,16000,-1984000,4,0,4,0,10,211.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@9 | TOMATOES:4997@-9,
-2,16100,-1983900,4,0,4,0,10,214.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4988@8 | TOMATOES:4996@-8,
-2,16200,-1983800,4,0,4,0,10,193.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4992@7 | TOMATOES:4998@-7,
-2,16300,-1983700,4,0,4,0,10,208.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,16400,-1983600,4,0,4,0,10,232.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4987@7 | TOMATOES:4991@-7,
-2,16500,-1983500,4,0,4,0,10,208.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,16600,-1983400,4,0,4,0,10,205.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,16700,-1983300,4,0,4,0,10,205.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,16800,-1983200,4,0,4,0,10,208.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,16900,-1983100,4,0,4,0,10,208.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@8 | TOMATOES:4997@-8,
-2,17000,-1983000,4,0,4,0,10,205.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,17100,-1982900,4,0,4,0,6,221.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,17200,-1982800,4,0,4,0,6,221.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
-2,17300,-1982700,4,0,4,0,6,221.0,EMERALDS:9996@8 | EMERALDS:10005@-8 | TOMATOES:4989@9 | TOMATOES:4998@-9,
