day,timestamp,abs_timestamp,product,position,cash,mid_price,product_pnl
-2,7800,-1992200,TOMATOES,-6,30059.0,4994.5,92.0
-2,7900,-1992100,EMERALDS,-2,20048.0,10000.0,48.0
-2,7900,-1992100,TOMATOES,-6,30059.0,4994.5,92.0
-2,8000,-1992000,EMERALDS,-2,20048.0,10000.0,48.0
-2,8000,-1992000,TOMATOES,-6,30059.0,4994.5,92.0
-2,8100,-1991900,EMERALDS,-2,20048.0,10000.0,48.0
-2,8100,-1991900,TOMATOES,-6,30059.0,4994.0,95.0
-2,8200,-1991800,EMERALDS,-2,20048.0,10000.0,48.0
-2,8200,-1991800,TOMATOES,-6,30059.0,4997.5,74.0
-2,8300,-1991700,EMERALDS,-2,20048.0,10000.0,48.0
-2,8300,-1991700,TOMATOES,-6,30059.0,4993.5,98.0
-2,8400,-1991600,EMERALDS,-2,20048.0,10000.0,48.0
-2,8400,-1991600,TOMATOES,-6,30059.0,4994.0,95.0
-2,8500,-1991500,EMERALDS,-2,20048.0,10000.0,48.0
-2,8500,-1991500,TOMATOES,-6,30059.0,4995.0,89.0
-2,8600,-1991400,EMERALDS,-2,20048.0,10000.0,48.0
-2,8600,-1991400,TOMATOES,-6,30059.0,4995.0,89.0
-2,8700,-1991300,EMERALDS,-2,20048.0,10000.0,48.0
-2,8700,-1991300,TOMATOES,-6,30059.0,4994.0,95.0
-2,8800,-1991200,EMERALDS,-2,20048.0,10000.0,48.0
-2,8800,-1991200,TOMATOES,-6,30059.0,4994.5,92.0
-2,8900,-1991100,EMERALDS,-2,20048.0,10000.0,48.0
-2,8900,-1991100,TOMATOES,-6,30059.0,4993.0,101.0
-2,9000,-1991000,EMERALDS,-2,20048.0,10000.0,48.0
-2,9000,-1991000,TOMATOES,-6,30059.0,4993.5,98.0
-2,9100,-1990900,EMERALDS,-2,20048.0,10000.0,48.0
-2,9100,-1990900,TOMATOES,-6,30059.0,4994.5,92.0
-2,9200,-1990800,EMERALDS,-2,20048.0,10000.0,48.0
-2,9200,-1990800,TOMATOES,-6,30059.0,4994.0,95.0
-2,9300,-1990700,EMERALDS,-2,20048.0,10000.0,48.0
-2,9300,-1990700,TOMATOES,-6,30059.0,4997.0,77.0
-2,9400,-1990600,EMERALDS,-2,20048.0,10000.0,48.0
-2,9400,-1990600,TOMATOES,-6,30059.0,4993.5,98.0
-2,9500,-1990500,EMERALDS,-2,20048.0,10000.0,48.0
-2,9500,-1990500,TOMATOES,-6,30059.0,4993.0,101.0
-2,9600,-1990400,EMERALDS,-2,20048.0,10000.0,48.0
-2,9600,-1990400,TOMATOES,-6,30059.0,4996.0,83.0
-2,9700,-1990300,EMERALDS,-2,20048.0,10000.0,48.0
-2,9700,-1990300,TOMATOES,-6,30059.0,4993.0,101.0
-2,9800,-1990200,EMERALDS,-2,20048.0,10000.0,48.0
-2,9800,-1990200,TOMATOES,-6,30059.0,4993.0,101.0
-2,9900,-1990100,EMERALDS,-2,20048.0,10000.0,48.0
-2,9900,-1990100,TOMATOES,-6,30059.0,4994.0,95.0
-2,10000,-1990000,EMERALDS,-2,20048.0,10000.0,48.0
-2,10000,-1990000,TOMATOES,-6,30059.0,4994.0,95.0
-2,10100,-1989900,EMERALDS,-2,20048.0,10000.0,48.0
-2,10100,-1989900,TOMATOES,-6,30059.0,4996.5,80.0
-2,10200,-1989800,EMERALDS,-2,20048.0,10000.0,48.0
-2,10200,-1989800,TOMATOES,-6,30059.0,4994.0,95.0
-2,10300,-1989700,EMERALDS,-2,20048.0,10000.0,48.0
-2,10300,-1989700,TOMATOES,-6,30059.0,4994.0,95.0
-2,10400,-1989600,EMERALDS,-2,20048.0,10000.0,48.0
-2,10400,-1989600,TOMATOES,-6,30059.0,4993.0,101.0
-2,10500,-1989500,EMERALDS,-7,70073.0,10000.0,73.0
-2,10500,-1989500,TOMATOES,-6,30059.0,4993.5,98.0
-2,10600,-1989400,EMERALDS,-7,70073.0,10000.0,73.0
-2,10600,-1989400,TOMATOES,-6,30059.0,4993.0,101.0
-2,10700,-1989300,EMERALDS,-7,70073.0,10000.0,73.0
-2,10700,-1989300,TOMATOES,-6,30059.0,4992.5,104.0
-2,10800,-1989200,EMERALDS,-7,70073.0,10000.0,73.0
-2,10800,-1989200,TOMATOES,-6,30059.0,4992.0,107.0
-2,10900,-1989100,EMERALDS,-7,70073.0,10000.0,73.0
-2,10900,-1989100,TOMATOES,-6,30059.0,4991.5,110.0
-2,11000,-1989000,EMERALDS,-7,70073.0,10000.0,73.0
-2,11000,-1989000,TOMATOES,-6,30059.0,4992.0,107.0
-2,11100,-1988900,EMERALDS,-7,70073.0,10000.0,73.0
-2,11100,-1988900,TOMATOES,-6,30059.0,4991.5,110.0
-2,11200,-1988800,EMERALDS,-7,70073.0,10004.0,45.0
-2,11200,-1988800,TOMATOES,-2,10107.0,4991.5,124.0
-2,11300,-1988700,EMERALDS,-4,40070.0,10000.0,70.0
-2,11300,-1988700,TOMATOES,-2,10107.0,4992.0,123.0
-2,11400,-1988600,EMERALDS,-4,40070.0,10000.0,70.0
-2,11400,-1988600,TOMATOES,-2,10107.0,4991.5,124.0
-2,11500,-1988500,EMERALDS,-4,40070.0,10000.0,70.0
-2,11500,-1988500,TOMATOES,-2,10107.0,4991.0,125.0
-2,11600,-1988400,EMERALDS,-4,40070.0,10000.0,70.0
-2,11600,-1988400,TOMATOES,-2,10107.0,4992.5,122.0
-2,11700,-1988300,EMERALDS,-4,40070.0,10000.0,70.0
-2,11700,-1988300,TOMATOES,-2,10107.0,4992.0,123.0
-2,11800,-1988200,EMERALDS,-4,40070.0,10000.0,70.0
-2,11800,-1988200,TOMATOES,-2,10107.0,4992.5,122.0
-2,11900,-1988100,EMERALDS,-4,40070.0,10000.0,70.0
-2,11900,-1988100,TOMATOES,-2,10107.0,4992.5,122.0
-2,12000,-1988000,EMERALDS,-4,40070.0,10000.0,70.0
-2,12000,-1988000,TOMATOES,-2,10107.0,4993.0,121.0
-2,12100,-1987900,EMERALDS,-4,40070.0,10000.0,70.0
-2,12100,-1987900,TOMATOES,-2,10107.0,4992.5,122.0
-2,12200,-1987800,EMERALDS,-4,40070.0,10000.0,70.0
-2,12200,-1987800,TOMATOES,-2,10107.0,4993.5,120.0
-2,12300,-1987700,EMERALDS,-4,40070.0,9996.0,86.0
-2,12300,-1987700,TOMATOES,-2,10107.0,4993.5,120.0
-2,12400,-1987600,EMERALDS,-4,40070.0,10000.0,70.0
-2,12400,-1987600,TOMATOES,-2,10107.0,4993.5,120.0
-2,12500,-1987500,EMERALDS,-4,40070.0,10000.0,70.0
-2,12500,-1987500,TOMATOES,-2,10107.0,4993.5,120.0
-2,12600,-1987400,EMERALDS,-4,40070.0,10000.0,70.0
-2,12600,-1987400,TOMATOES,-2,10107.0,4992.0,123.0
-2,12700,-1987300,EMERALDS,-4,40070.0,10000.0,70.0
-2,12700,-1987300,TOMATOES,-4,20101.0,4992.5,131.0
-2,12800,-1987200,EMERALDS,-4,40070.0,10000.0,70.0
-2,12800,-1987200,TOMATOES,-4,20101.0,4993.0,129.0
-2,12900,-1987100,EMERALDS,-4,40070.0,10000.0,70.0
-2,12900,-1987100,TOMATOES,-4,20101.0,4992.5,131.0
-2,13000,-1987000,EMERALDS,-4,40070.0,10000.0,70.0
-2,13000,-1987000,TOMATOES,-4,20101.0,4993.0,129.0
-2,13100,-1986900,EMERALDS,-4,40070.0,10000.0,70.0
-2,13100,-1986900,TOMATOES,-4,20101.0,4996.0,117.0
-2,13200,-1986800,EMERALDS,-4,40070.0,10000.0,70.0
-2,13200,-1986800,TOMATOES,-4,20101.0,4992.5,131.0
-2,13300,-1986700,EMERALDS,-4,40070.0,10000.0,70.0
-2,13300,-1986700,TOMATOES,-4,20101.0,4992.5,131.0
-2,13400,-1986600,EMERALDS,-4,40070.0,10000.0,70.0
-2,13400,-1986600,TOMATOES,-4,20101.0,4992.5,131.0
-2,13500,-1986500,EMERALDS,-4,40070.0,10000.0,70.0
-2,13500,-1986500,TOMATOES,-4,20101.0,4992.0,133.0
-2,13600,-1986400,EMERALDS,-4,40070.0,10000.0,70.0
-2,13600,-1986400,TOMATOES,-4,20101.0,4995.0,121.0
-2,13700,-1986300,EMERALDS,-4,40070.0,10000.0,70.0
-2,13700,-1986300,TOMATOES,-4,20101.0,4992.0,133.0
-2,13800,-1986200,EMERALDS,-4,40070.0,10000.0,70.0
-2,13800,-1986200,TOMATOES,-4,20101.0,4992.0,133.0
-2,13900,-1986100,EMERALDS,-4,40070.0,10000.0,70.0
-2,13900,-1986100,TOMATOES,-4,20101.0,4992.0,133.0
-2,14000,-1986000,EMERALDS,-4,40070.0,10000.0,70.0
-2,14000,-1986000,TOMATOES,-4,20101.0,4991.5,135.0
-2,14100,-1985900,EMERALDS,-4,40070.0,10000.0,70.0
-2,14100,-1985900,TOMATOES,-6,30093.0,4991.5,144.0
-2,14200,-1985800,EMERALDS,-4,40070.0,10000.0,70.0
-2,14200,-1985800,TOMATOES,-6,30093.0,4991.0,147.0
-2,14300,-1985700,EMERALDS,-4,40070.0,10004.0,54.0
-2,14300,-1985700,TOMATOES,-6,30093.0,4990.0,153.0
-2,14400,-1985600,EMERALDS,-4,40070.0,10000.0,70.0
-2,14400,-1985600,TOMATOES,-6,30093.0,4990.0,153.0
-2,14500,-1985500,EMERALDS,-4,40070.0,10000.0,70.0
-2,14500,-1985500,TOMATOES,-6,30093.0,4990.0,153.0
-2,14600,-1985400,EMERALDS,-4,40070.0,9996.0,86.0
-2,14600,-1985400,TOMATOES,-6,30093.0,4994.0,129.0
-2,14700,-1985300,EMERALDS,-4,40070.0,10000.0,70.0
-2,14700,-1985300,TOMATOES,-6,30093.0,4990.0,153.0
-2,14800,-1985200,EMERALDS,-4,40070.0,10000.0,70.0
-2,14800,-1985200,TOMATOES,-6,30093.0,4991.0,147.0
-2,14900,-1985100,EMERALDS,-4,40070.0,9996.0,86.0
-2,14900,-1985100,TOMATOES,-6,30093.0,4990.5,150.0
-2,15000,-1985000,EMERALDS,-4,40070.0,10000.0,70.0
-2,15000,-1985000,TOMATOES,-6,30093.0,4991.0,147.0
-2,15100,-1984900,EMERALDS,-4,40070.0,10000.0,70.0
-2,15100,-1984900,TOMATOES,-6,30093.0,4991.5,144.0
-2,15200,-1984800,EMERALDS,-4,40070.0,10000.0,70.0
-2,15200,-1984800,TOMATOES,-6,30093.0,4991.0,147.0
-2,15300,-1984700,EMERALDS,-4,40070.0,10000.0,70.0
-2,15300,-1984700,TOMATOES,-6,30093.0,4991.5,144.0
-2,15400,-1984600,EMERALDS,-4,40070.0,10000.0,70.0
-2,15400,-1984600,TOMATOES,-6,30093.0,4992.0,141.0
-2,15500,-1984500,EMERALDS,-4,40070.0,10000.0,70.0
-2,15500,-1984500,TOMATOES,-6,30093.0,4992.5,138.0
-2,15600,-1984400,EMERALDS,-4,40070.0,10000.0,70.0
-2,15600,-1984400,TOMATOES,-6,30093.0,4992.0,141.0
-2,15700,-1984300,EMERALDS,-4,40070.0,10000.0,70.0
-2,15700,-1984300,TOMATOES,-6,30093.0,4992.0,141.0
-2,15800,-1984200,EMERALDS,-4,40070.0,10000.0,70.0
-2,15800,-1984200,TOMATOES,-6,30093.0,4992.5,138.0
-2,15900,-1984100,EMERALDS,-4,40070.0,10000.0,70.0
-2,15900,-1984100,TOMATOES,-6,30093.0,4991.5,144.0
-2,16000,-1984000,EMERALDS,-4,40070.0,10000.0,70.0
-2,16000,-1984000,TOMATOES,-6,30093.0,4992.0,141.0
-2,16100,-1983900,EMERALDS,-4,40070.0,10000.0,70.0
-2,16100,-1983900,TOMATOES,-6,30093.0,4991.5,144.0
-2,16200,-1983800,EMERALDS,-4,40070.0,10000.0,70.0
-2,16200,-1983800,TOMATOES,-6,30093.0,4995.0,123.0
-2,16300,-1983700,EMERALDS,-4,40070.0,10000.0,70.0
-2,16300,-1983700,TOMATOES,-6,30093.0,4992.5,138.0
-2,16400,-1983600,EMERALDS,-4,40070.0,10000.0,70.0
-2,16400,-1983600,TOMATOES,-6,30093.0,4988.5,162.0
-2,16500,-1983500,EMERALDS,-4,40070.0,10000.0,70.0
-2,16500,-1983500,TOMATOES,-6,30093.0,4992.5,138.0
-2,16600,-1983400,EMERALDS,-4,40070.0,10000.0,70.0
-2,16600,-1983400,TOMATOES,-6,30093.0,4993.0,135.0
-2,16700,-1983300,EMERALDS,-4,40070.0,10000.0,70.0
-2,16700,-1983300,TOMATOES,-6,30093.0,4993.0,135.0
-2,16800,-1983200,EMERALDS,-4,40070.0,10000.0,70.0
-2,16800,-1983200,TOMATOES,-6,30093.0,4992.5,138.0
-2,16900,-1983100,EMERALDS,-4,40070.0,10000.0,70.0
-2,16900,-1983100,TOMATOES,-6,30093.0,4992.5,138.0
-2,17000,-1983000,EMERALDS,-4,40070.0,10000.0,70.0
-2,17000,-1983000,TOMATOES,-6,30093.0,4993.0,135.0
-2,17100,-1982900,EMERALDS,-4,40070.0,10000.0,70.0
-2,17100,-1982900,TOMATOES,-2,10137.0,4993.0,151.0
-2,17200,-1982800,EMERALDS,-4,40070.0,10000.0,70.0
-2,17200,-1982800,TOMATOES,-2,10137.0,4993.0,151.0
-2,17300,-1982700,EMERALDS,-4,40070.0,10000.0,70.0
-2,17300,-1982700,TOMATOES,-2,10137.0,4993.0,151.0
-2,17400,-1982600,EMERALDS,-4,40070.0,10000.0,70.0
-2,17400,-1982600,TOMATOES,-2,10137.0,4994.0,149.0
-2,17500,-1982500,EMERALDS,-4,40070.0,10000.0,70.0
-2,17500,-1982500,TOMATOES,-2,10137.0,4994.5,148.0
-2,17600,-1982400,EMERALDS,-4,40070.0,10000.0,70.0
-2,17600,-1982400,TOMATOES,-2,10137.0,4994.0,149.0
-2,17700,-1982300,EMERALDS,-4,40070.0,10000.0,70.0
-2,17700,-1982300,TOMATOES,-2,10137.0,4993.0,151.0
-2,17800,-1982200,EMERALDS,-4,40070.0,10000.0,70.0
-2,17800,-1982200,TOMATOES,3,-14808.0,4992.5,169.5
-2,17900,-1982100,EMERALDS,-4,40070.0,10000.0,70.0
-2,17900,-1982100,TOMATOES,3,-14808.0,4991.5,166.5
-2,18000,-1982000,EMERALDS,-4,40070.0,10000.0,70.0
-2,18000,-1982000,TOMATOES,3,-14808.0,4994.5,175.5
-2,18100,-1981900,EMERALDS,-4,40070.0,10000.0,70.0
-2,18100,-1981900,TOMATOES,3,-14808.0,4993.0,171.0
-2,18200,-1981800,EMERALDS,-4,40070.0,10000.0,70.0
-2,18200,-1981800,TOMATOES,3,-14808.0,4993.0,171.0
-2,18300,-1981700,EMERALDS,-4,40070.0,10000.0,70.0
-2,18300,-1981700,TOMATOES,3,-14808.0,4993.0,171.0
-2,18400,-1981600,EMERALDS,-4,40070.0,10000.0,70.0
-2,18400,-1981600,TOMATOES,3,-14808.0,4993.5,172.5
-2,18500,-1981500,EMERALDS,-4,40070.0,10000.0,70.0
-2,18500,-1981500,TOMATOES,3,-14808.0,4994.0,174.0
-2,18600,-1981400,EMERALDS,-4,40070.0,10000.0,70.0
-2,18600,-1981400,TOMATOES,3,-14808.0,4994.0,174.0
-2,18700,-1981300,EMERALDS,-4,40070.0,10000.0,70.0
-2,18700,-1981300,TOMATOES,3,-14808.0,4997.0,183.0
-2,18800,-1981200,EMERALDS,-4,40070.0,10000.0,70.0
-2,18800,-1981200,TOMATOES,3,-14808.0,4994.5,175.5
-2,18900,-1981100,EMERALDS,-4,40070.0,10000.0,70.0
-2,18900,-1981100,TOMATOES,3,-14808.0,4994.5,175.5
-2,19000,-1981000,EMERALDS,-4,40070.0,10000.0,70.0
-2,19000,-1981000,TOMATOES,3,-14808.0,4994.5,175.5
-2,19100,-1980900,EMERALDS,-4,40070.0,10000.0,70.0
-2,19100,-1980900,TOMATOES,3,-14808.0,4994.5,175.5
-2,19200,-1980800,EMERALDS,-4,40070.0,10000.0,70.0
-2,19200,-1980800,TOMATOES,3,-14808.0,4994.0,174.0
-2,19300,-1980700,EMERALDS,-4,40070.0,10000.0,70.0
-2,19300,-1980700,TOMATOES,3,-14808.0,4993.0,171.0
-2,19400,-1980600,EMERALDS,-4,40070.0,10000.0,70.0
-2,19400,-1980600,TOMATOES,3,-14808.0,4993.5,172.5
-2,19500,-1980500,EMERALDS,-4,40070.0,10000.0,70.0
-2,19500,-1980500,TOMATOES,3,-14808.0,4992.5,169.5
-2,19600,-1980400,EMERALDS,-4,40070.0,10000.0,70.0
-2,19600,-1980400,TOMATOES,3,-14808.0,4993.0,171.0
-2,19700,-1980300,EMERALDS,-4,40070.0,10000.0,70.0
-2,19700,-1980300,TOMATOES,3,-14808.0,4993.0,171.0
-2,19800,-1980200,EMERALDS,-4,40070.0,10000.0,70.0
-2,19800,-1980200,TOMATOES,3,-14808.0,4993.0,171.0
-2,19900,-1980100,EMERALDS,-4,40070.0,10000.0,70.0
-2,19900,-1980100,TOMATOES,3,-14808.0,4993.5,172.5
-2,20000,-1980000,EMERALDS,-4,40070.0,10000.0,70.0
